"sha","file","commit_ownership","line_ownership_added","line_ownership_deleted","total_contributors","line_authorship","total_authors","file_size","comment_to_code_ratio","major_contributors","minor_contributors","lines_added_major_contributors","lines_added_minor_contributors","lines_deleted_major_contributors","lines_deleted_minor_contributors","previous_implications","implicated"
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/auth/DigestAuthenticationProvider.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/auth/HostAuthenticationProvider.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/auth/IPAuthenticationProvider.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/auth/ProviderRegistry.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/ByteBufferInputStream.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/DataNode.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/DataTree.java",1,1,1,1,0,3,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/FinalRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/LogFormatter.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/NIOServerCnxn.java",1,1,1,1,0,3,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/PrepRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/PurgeTxnLog.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/AckRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/AuthFastLeaderElection.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/CommitProcessor.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/Election.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/FastLeaderElection.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/FollowerHandler.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/Follower.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/FollowerRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/FollowerSessionTracker.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/LeaderElection.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/Leader.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java",1,1,1,1,0,3,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/ProposalRequestProcessor.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/QuorumCnxManager.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/QuorumPeerConfig.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/QuorumPeer.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/QuorumStats.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/SendAckRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/quorum/Vote.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/Request.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/RequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/ServerCnxn.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/ServerConfig.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/ServerStats.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/SessionTrackerImpl.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/SessionTracker.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/SyncRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/TraceFormatter.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/util/Profiler.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/WatchManager.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/ZooKeeperServer.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/server/ZooTrace.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/Version.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/version/util/VerGen.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/Watcher.java",1,1,1,1,0,3,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/ZooDefs.java",1,1,1,1,0,3,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/com/apache/zookeeper/ZooKeeper.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/BinaryInputArchive.java",1,1,0,1,1,1,132,0.2,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/BinaryOutputArchive.java",1,1,0,1,0.979865771812081,2,149,0.231404958677686,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/CGenerator.java",1,1,0,1,0.916666666666667,2,84,0.75,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/CppGenerator.java",1,1,0,1,1,1,79,0.755555555555556,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/generated/ParseException.java",1,1,0,1,1,1,210,0.693548387096774,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/generated/RccConstants.java",1,1,0,1,1,1,88,0.313432835820896,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/generated/Rcc.java",1,1,0,1,1,1,519,0.0359281437125748,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java",1,1,0,1,1,1,833,0.0220858895705521,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java",1,1,0,1,1,1,457,0.0778301886792453,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/generated/Token.java",1,1,0,1,1,1,99,2.3,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java",1,1,0,1,1,1,151,0.755813953488372,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JavaGenerator.java",1,1,0,1,1,1,59,1.18518518518519,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JBoolean.java",1,1,0,1,0.976744186046512,2,43,1.04761904761905,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JBuffer.java",1,1,0,1,1,1,107,0.258823529411765,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JByte.java",1,1,0,1,1,1,35,1.69230769230769,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JCompType.java",1,1,0,1,1,1,55,0.774193548387097,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JDouble.java",1,1,0,1,1,1,41,1.15789473684211,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JField.java",1,1,0,1,1,1,99,0.32,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JFile.java",1,1,0,1,1,1,73,0.871794871794872,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JFloat.java",1,1,0,1,1,1,40,1.22222222222222,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JInt.java",1,1,0,1,1,1,35,1.69230769230769,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JLong.java",1,1,0,1,1,1,39,1.29411764705882,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JMap.java",1,1,0,1,1,1,101,0.278481012658228,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JRecord.java",1,1,0,1,0.982283464566929,3,508,0.0605427974947808,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JString.java",1,1,0,1,1,1,47,0.88,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JType.java",1,1,0,1,1,1,142,0.213675213675214,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/compiler/JVector.java",1,1,0,1,0.971698113207547,2,106,0.261904761904762,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/CsvInputArchive.java",1,1,0,1,1,1,210,0.117021276595745,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/CsvOutputArchive.java",1,1,0,1,0.97972972972973,2,148,0.174603174603175,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/Index.java",1,1,0,1,1,1,39,4.57142857142857,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/InputArchive.java",1,1,0,1,1,1,45,0.956521739130435,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/OutputArchive.java",1,1,0,1,0.9375,2,48,0.846153846153846,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/Record.java",1,1,0,1,1,1,33,2,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/RecordReader.java",1,1,0,1,1,1,98,0.484848484848485,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/RecordWriter.java",1,1,0,1,1,1,117,0.36046511627907,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/Utils.java",1,1,0,1,1,1,276,0.359605911330049,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/XmlInputArchive.java",1,1,0,1,1,1,251,0.0960698689956332,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/jute/XmlOutputArchive.java",1,1,0,1,0.988095238095238,2,252,0.0956521739130435,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/AsyncCallback.java",1,1,0,1,0.94,2,50,0.428571428571429,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/ClientCnxn.java",1,1,0,1,1,1,858,0.0902160101651842,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/KeeperException.java",1,1,0,1,1,1,334,0.147766323024055,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/ServerAdminClient.java",1,1,0,1,1,1,262,0.0607287449392713,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java",1,1,0,1,1,1,79,3.9375,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java",1,1,0,1,1,1,125,0.136363636363636,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/auth/HostAuthenticationProvider.java",1,1,0,1,1,1,65,0.326530612244898,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java",1,1,0,1,1,1,113,0.189473684210526,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java",1,1,0,1,1,1,68,0.283018867924528,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java",1,1,0,1,1,1,70,0.272727272727273,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/DataNode.java",1,1,0,1,0.957446808510638,2,94,0.305555555555556,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/DataTree.java",1,1,0,1,0.948214285714286,3,560,0.214750542299349,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java",1,1,0,1,0.987704918032787,2,244,0.150943396226415,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/LogFormatter.java",1,1,0,1,1,1,70,0.4,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java",1,1,0,1,1,1,848,0.214899713467049,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java",1,1,0,1,0.990990990990991,2,444,0.0962962962962963,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java",1,1,0,1,1,1,83,0.406779661016949,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java",1,1,0,1,1,1,43,1.15,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java",1,1,0,1,1,1,906,0.18122555410691,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java",1,1,0,1,1,1,175,0.388888888888889,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/Election.java",1,1,0,1,0.875,2,8,0,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java",1,1,0,1,0.982035928143713,3,501,0.233990147783251,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java",1,1,0,1,1,1,389,0.185975609756098,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/Follower.java",1,1,0,1,1,1,366,0.253424657534247,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java",1,1,0,1,0.9375,2,96,0.297297297297297,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/FollowerSessionTracker.java",1,1,0,1,0.891566265060241,2,83,0.383333333333333,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java",1,1,0,1,0.803571428571429,3,168,0.253731343283582,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java",1,1,0,1,0.955056179775281,2,178,0.171052631578947,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/Leader.java",1,1,0,1,0.904599659284497,3,587,0.486075949367089,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java",1,1,0,1,0.783132530120482,3,83,0.482142857142857,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java",1,1,0,1,0.726027397260274,2,73,0.46,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java",1,1,0,1,0.961476725521669,2,623,0.390625,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java",1,1,0,1,0.980769230769231,2,208,0.077720207253886,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java",1,1,0,1,1,1,571,0.29185520361991,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java",1,1,0,1,1,1,76,0.245901639344262,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java",1,1,0,1,0.865384615384615,2,52,0.444444444444444,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/quorum/Vote.java",1,1,0,1,0.977777777777778,2,45,0.5,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/Request.java",1,1,0,1,0.872340425531915,3,188,0.228758169934641,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/RequestProcessor.java",1,1,0,1,1,1,35,3.375,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/ServerCnxn.java",1,1,0,1,0.893333333333333,2,75,0.25,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/ServerConfig.java",1,1,0,1,0.970149253731343,2,67,0.288461538461538,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/ServerStats.java",1,1,0,1,1,1,135,0.144067796610169,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java",1,1,0,1,0.863636363636364,3,220,0.116751269035533,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/SessionTracker.java",1,1,0,1,1,1,56,1.33333333333333,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java",1,1,0,1,1,1,262,0.154185022026432,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/TraceFormatter.java",1,1,0,1,1,1,117,0.193877551020408,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/util/Profiler.java",1,1,0,1,0.894736842105263,2,38,0.652173913043478,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/WatchManager.java",1,1,0,1,0.935185185185185,2,108,0.213483146067416,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java",1,1,0,1,0.994588744588745,2,924,0.171102661596958,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/server/ZooTrace.java",1,1,0,1,1,1,90,0.384615384615385,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/Version.java",1,1,0,1,1,1,76,0.52,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/version/util/VerGen.java",1,1,0,1,1,1,109,0.453333333333333,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/Watcher.java",1,1,0,1,1,1,64,0.882352941176471,1,0,1,0,0,1,0,0
"0c68cecf8570eeac0354a8c328dbf088a2ab0ce3","src/java/main/org/apache/zookeeper/ZooDefs.java",1,1,0,1,1,1,114,0.373493975903614,1,0,1,0,0,1,0,0
